geneID,symbol,degree
289584,Usp46,17
289586,Spata18,3
289594,Nipal1,2
289596,Corin,4
289606,Gabra2,39
289608,Gnpda2,6
289614,Hspd1-ps2,69
289615,Atp8a1,43
289623,Ube2k,67
289625,Klb,8
289632,Pgm2,24
289635,Rell1,2
289651,Dnmt3a-ps1,7
289657,Tbc1d19,39
289664,Ldb2,9
289668,Lap3,28
289687,Gba3,4
289693,Dhx15,57
289707,Lyar,33
289711,Evc2,3
289712,Evc,3
289717,Tada2b,130
289724,Nop14,26
289727,Nat8l,2
289733,Pla2g3,9
289736,Morc2,6
289740,Pes1,17
289745,Mtfp1,13
289747,Osm,62
289752,Ewsr1,69
289753,Rhbdd3,4
289754,Xbp1,81
289757,Polm,12
289758,Pold2,32
289759,Myl7,2
289777,Fignl1,10
289780,Ddx56,5
289783,Zmiz2,4
289796,Pkd1l1,64
289797,Abca13,1
289801,Upp1,1
289809,Pno1,9
289810,C1d,15
289820,Actr2,76
289822,Cep68,5
289827,Ugp2,125
289831,Commd1,16
289833,Fam161a,6
289859,Cfap36,3
289874,Erlec1,20
289878,Pde6b,69
289881,Dr1,51
289883,Tmed5,19
289904,Mss51,3
289924,Psmd6,37
289943,Hspd1-ps20,69
289949,Fam3d,2
289950,Pdhb,11
289990,Psmc6,38
289992,Fermt2,17
289997,Dlgap5,3
290027,Parp2,27
290028,Osgep,5
290029,Pnp,81
290046,Hnrnpc,320
290050,Or10g1b,2
290206,Psmb11,7
290212,Efs,21
290214,Cmtm5,13
290221,Nrl,2
290223,Fitm1,1
290224,Emc9,9
290227,Rec8,52
290228,Ipo4,28
290229,Tssk4,5
290232,Tinf2,78
290244,Mcpt3,10
290257,Ctsg,144
290270,Mphosph8,8
290280,Xpo4,3
290284,Sap18,7
290300,Tnfrsf19,3
290317,Sox7,11
290322,Ints9,13
290325,Nuggc,6
290344,Adam28,10
290348,Synb,1
290350,Loxl2,3
290354,Pdlim2,6
290356,Phyhip,1
290359,Npm2,14
290361,Dok2,2
290364,Itm2b,12
290365,Nudt15,2
290370,Dnajc15,71
290396,Diaph3,2
290401,Esd,119
290403,Rubcnl,4
290408,Sugt1,2
290409,Olfm4,1
290426,Klhl1,3
290432,Setl1,3
290447,Mycbp2,22
290458,Trim52,16
290467,Slitrk6,48
290484,Dct,14
290485,Cldn10,22
290501,Tmtc4,9
290519,Thoc3,35
290527,Anxa11,4
290533,Slmap,5
290537,Appl1,155
290549,Selenok,50
290551,Chdh,1
290555,Spcs1,38
290556,Gnl3,23
290558,Nt5dc2,28
290561,Tnnc1,21
290564,Mettl6,4
290566,Ogdhl,2
290567,Chat,43
290577,Wapl,14
290595,Gpr15lg,2
290614,Cherp,2
290626,Haus8,5
290627,Use1,4
290631,Babam1,9
290632,Mrpl34,51
290635,Mvb12a,8
290638,B3gnt3,2
290639,Fcho1,19
290640,Map1s,5
290641,Rpl18a,119
290644,Ifi30,1
290646,Pde4c,17
290647,Lsm4,81
290648,Pgpep1,1
290652,Fkbp8,23
290655,Crlf1,10
290658,Cers1,14
290659,Cope,10
290668,Mau2,13
290669,Gatad2a,13
290670,Tssk6,4
290673,Atp13a1,3
290679,Ints10,13
290681,Nat3,2
290686,Tma16,59
290692,Klhl2,80
290705,Nek1,5
290706,Hpf1,3
290729,Neil3,18
290741,Dctd,125
290744,Ing2,58
290746,Trappc11,15
290749,Irf2,14
290757,F11,15
290766,Triml2,9
290771,Pdgfrl,1
290774,Adam24,4
290775,Vps37a,10
290783,Tusc3,9
290789,Cldn23,20
290794,Tnks,70
290796,Saraf,4
290798,Dctn6,9
290803,Tex15,8
290805,Wrn,25
290823,Erlin2,40
290829,Ash2l,55
290831,Nsd3,51
290834,Adam9,22
290842,Gins4,1
290843,Gpat4,4
290850,Mrps31,19
290851,Vps36,20
290856,Defa24,1
290864,Usp4,7
290868,Qars1,21
290875,Cdc16,18
290876,C16h13orf46,1
290905,Col4a1,255
290907,Lig4,28
290921,Gdf2,27
290923,Aga,42
290925,Coprs,51
290939,Med10,45
290946,Fastkd3,4
290947,Mtrr,22
290985,Isca1,25
290986,Agtpbp1,3
290989,Catsper3,15
290994,Lman2,66
290995,Prelid1,1
290997,Uimc1,14
290999,Higd2a,3
291000,Faf2,43
291002,Cdhr2,5
291005,Gadd45g,14
291006,Diras2,101
291015,Ogn,175
291019,Fam120a,32
291022,Ptpdc1,9
291023,Id4,20
291044,Nedd9,11
291047,Gcm2,4
291057,Eef1e1,12
291060,Snrnp48,24
291061,Riok1,12
291069,Ppp1r3g,3
291071,Rpp40,9
291075,Eci2,79
291076,Eci3,1
291078,Prpf4b,138
291081,Tubb2b,99
291084,Nqo2,4
291085,Serpinb6a,1
291091,Serpinb1a,206
291095,Gmds,148
291100,Irf4,13
291103,Uqcrfs1,113
291105,E2f3,48
291129,Nrsn1,1
291130,Dcdc2,10
291132,Gpld1,5
291133,Aldh5a1,80
291137,Gmnn,14
291145,H1f1,21
291152,Hist1h4m,64
291157,Hist1h2bo,17
291159,Hist1h2ail1,106
291164,Zkscan4,9
291171,Trim27,78
291179,Gpr141,3
291180,Epdr1,18
291182,Stard3nl,5
291202,Hax1,16
291206,Mrpl32,51
291209,Hecw1,2
291211,Ggps1,80
291212,B3galnt2,2
291228,Mkx,7
291234,Mki67,161
291245,Actn2,156
291259,Zmynd11,2
291283,Akr1c2,40
291287,Tubal3,7
291293,Fbh1,8
291295,Rbm17,2
29130,Syn3,94
291309,Usp6nl,51
29131,Cartpt,42
291314,Sephs1,111
291317,Rpp38,9
291318,Nmt2,1
29132,Atp1a4,3
291320,Mindy3,2
291324,Trdmt1,2
291325,St8sia6,61
291327,Mrc1,4
291328,Slc39a12,54
291339,Commd3,1
29134,Axin2,41
291340,Spag6,2
29135,Hpn,26
291352,Gpr158,3
291359,Ly86,3
29138,Bsn,110
291388,Cbln2,10
29139,Dcn,216
291394,Cndp2,46
291406,Zfp516,1
29141,Gal,29
291411,Atp9b,11
291414,Ctdp1,16
29142,Vnn1,7
291423,Setbp1,2
291427,Loxhd1,8
29143,Grn,22
291434,Rpl17,103
291437,Lipg,10
291439,Mbd1,46
29144,Canx,243
291440,Cxxc1,20
291441,Ska1,3
291444,Prrc1,22
291445,Megf10,6
291450,Aldh7a1,12
29146,Jag1,79
291463,Ppic,14
291464,Snx2,23
29147,Jag2,30
291470,Ftmt,21
29148,Myog,63
29149,Strn,8
29150,Matr3,246
29151,Ucn,25
29152,Mstn,37
291526,Poli,1
291527,Stard6,1
29153,Capn1,68
291530,Ccdc68,2
291534,Rnmt,97
291539,Psmg2,2
29154,Capn2,40
291540,Cep76,18
291541,Cidea,26
29155,Capn3,16
291553,Nedd4l,135
291555,Atp8b1,18
29156,Capns1,12
291567,Ppargc1b,35
29157,Ccng2,2
291571,Tcof1,7
29158,Fbln5,186
291582,Slc27a6,2
291597,Trim36,80
29160,Amelx,79
291604,Dcp2,31
291605,Myot,1
291609,Ndfip1,83
29161,Cav3,95
291610,Spry4,9
291618,Kctd16,3
29162,Cdh7,3
291624,Lars1,48
29163,Cdh9,1
291635,Pcdhga7,71
291637,Pcdhga5,71
291640,Slc25a2,1
291645,Pcdhb16l,67
291647,Pcdhb14,67
291648,Pcdhb11,67
291649,Pcdhb10,67
291652,Pcdhb7,76
291653,Pcdhb6,67
291654,Pcdhb5,67
291655,Pcdhb4,67
291656,Pcdhb3,67
291659,Ik,46
291660,Ndufa2,102
29167,Dctn1,133
291670,Cxxc5,90
291671,Hspa9,149
291675,Mzb1,4
291676,Spata24,1
291678,Wnt8a,27
29168,Ubd,89
291685,Srp19,4
291689,Cdc23,13
29169,Vtn,238
291691,Brd8,34
291699,Stard4,2
29170,Aqp6,10
291703,Ercc3,59
291705,Iws1,2
291709,Slc25a46,7
29171,Aqp7,14
291713,Rit2,32
29172,Aqp8,24
291729,Hsc70-ps2,2
29173,Csn2,16
291733,Slc39a6,46
291736,Rprd1a,5
291737,Ino80c,54
29174,Ctsj,2
29175,Ctsk,98
291750,Trappc8,13
291754,Dsg4,6
291755,Dsg1,30
291759,Dsc1,16
291760,Dsc2,43
29177,Hpca,36
291770,Chst9,1
291772,Kctd1,10
291773,Taf4b,5
291784,Rmc1,3
291787,Rbbp8,18
29179,Syn2,206
291794,Snrpd1,144
291796,Usp14,68
291797,Thoc1,36
29180,Uts2,17
29181,Cdh10,28
291813,Cmtm3,53
291819,Car7,1
29182,Cdh22,5
291824,Tk2,2
29183,Areg,22
29184,Cd36,154
291841,Cnot1,73
291844,Setd6,3
291847,Cfap263,6
291848,Mmp15,38
29185,Cd37,10
291852,Katnb1,21
29186,Cd63,100
291861,Nlrc5,6
291863,Ces1dl1,7
29187,Cd69,103
291874,Nup93,9
291877,Nudt21,124
29188,Csn3,9
291885,Mcm5,56
29189,Fdx1,37
29190,Pdyn,20
291905,Fto,29
291906,Aktip,10
291908,Tox3,3
29191,Tac3,11
291912,Nod2,87
291914,Cnep1r1,2
29192,Psen1,209
291921,N4bp1,5
291922,Lonp2,79
291926,Mylk3,4
291927,Orc6,8
291936,Hhip,7
291939,Mmaa,2
29194,Chka,6
291948,Pgrmc1,100
29195,Chad,1
291952,Ces2g,14
291955,Ces4a,14
291960,Hsf4,17
291961,Exoc3l1,3
291964,Fhod1,2
291966,Tppp3,2
291967,Zdhhc1,23
291969,Atp6v0d1,30
29197,Il18,118
291974,Ripor1,6
291975,Enkd1,15
291981,Nutf2,15
291983,Psmb10,42
291984,Dpep2,2
291987,Utp4,21
29199,Hfe,18
291990,Cog8,7
291996,Nob1,26
291999,Wwp2,27
29200,Inhba,78
292007,Dhx38,82
29201,Ctf1,21
292016,Cmtr2,1
292017,Hydin,22
292019,Sf3b3,142
29202,Epha6,1
292022,Ddx19a,2
292023,Aars1,4
292028,Kars1,17
29203,Foxd3,26
29204,Neu2,1
292041,Wwox,12
292044,Cdyl2,1
29205,Syngr1,71
292051,Cmip,40
292060,Irf8,33
292064,Banp,10
292067,Zc3h18,11
292069,Ctu2,2
292071,Cdt1,16
292072,Aprt,24
292073,Galns,15
292074,Trappc2l,13
292085,Nup133,43
292087,Urb2,5
29209,Casq2,14
292090,Galnt2,6
29210,Epha3,26
292100,Fsaf1,15
292101,Sprtn,1
29211,Sptbn2,172
292124,Tectb,1
292127,Dclre1a,1
292129,Tdrd1,13
29213,Tubb4a,131
292130,Afap1l2,4
292138,Eno4,1
292139,Shtn1,10
29214,Tubb5,194
292148,Eif3a,92
29215,Arg2,25
292152,Ces2i,14
292155,Hs2st1,1
292156,Sh3glb1,113
29216,Lrp2,239
292160,Znhit6,36
292168,Mcoln2,3
292172,Eya4,1
292188,Rnf217,80
29219,Snca,176
29220,Thbs4,72
292206,Trip13,145
29221,Arg1,146
29222,Ptma,4
29223,Ak4,14
29224,Cbr1,125
292244,Mrpl18,52
29225,Ces1e,18
292263,Fbxo5,7
292264,Myct1,1
292268,Rmnd1,2
29227,Nfib,8
292279,Nox3,1
29228,Nfic,49
29230,Sqle,18
292301,Tbxt,99
292306,Rnaset2,21
29231,Ciao1,31
292310,Gpr31,2
29232,Clcn2,38
29233,Clcn7,1
29234,Galr2,35
29235,Galr3,29
29236,Rpsa,85
29237,Penk,14
29238,Drd3,57
29240,Polb,63
292401,Smoc2,76
292404,Phf10,30
292406,Thbs2,20
292409,Fpr1,10
29241,Adcy8,23
292413,Fpr3,2
29242,Car4,25
29243,F10,18
29244,Gch1,18
29245,Klk6,21
292450,Raet1e,2
29246,Stmn3,60
292461,Raet1l,4
292464,Katna1,29
29248,Tnni3,72
292483,Stx11,33
292485,Fuca2,1
292486,Aig1,1
292498,Vom2r-ps24,6
29251,F2,85
29252,Gzmm,31
29253,Maoa,96
292534,Tsen34,5
292536,Prpf31,114
292537,Oscar,31
29254,Mgll,33
292548,Zfp418,1
292554,Aurkc,4
29256,Oprl1,32
29257,Rpl9,104
292577,Nlrp9,1
29258,Rps7,172
292584,Fiz1,4
292588,Ube2s,24
29259,Sell,83
292594,Lilrb4,9
292597,Ttyh1,9
29260,Tlr4,285
29261,Tyms,24
292610,Zfp606,9
292622,Bicra,11
292624,Nop53,16
29263,Acvr2a,53
29264,Clip2,37
292640,Vta1,3
29265,Vch,1
292657,Slc1a5,12
292658,Prkd2,103
292661,Ptgir,9
292668,Ceacam11,1
292671,Mill1,5
292673,Ercc1,48
29268,Tpsb2,102
292681,Nova2,1
292683,Sympk,37
292687,Qpctl,1
29269,Mcpt8,70
292697,Apoc2,15
29270,Spr,1
292700,Ceacam16,1
292701,Ceacam20,2
29271,Cfl1,304
292710,Ethe1,2
29272,Dpp6,8
292721,Erf,29
292729,Snrpa,185
292732,Numbl,9
292734,Ltbp4,135
292735,Shkbp1,2
292737,Blvrb,2
29274,Rnf4,57
292746,Fcgbpl1,5
292747,Fbl,131
29275,Actc1,268
292751,Med29,32
292755,Nccrp1,1
292756,Pak4,8
292757,Fbxo17,81
292758,Mrps12,14
29276,Csrp1,29
292760,Rinl,3
292762,Eif3k,22
292763,Map4k1,4
292764,Fam98c,27
292765,Ggn,6
292766,Psmd8,103
292768,Yif1b,1
29277,Cyp2c11,112
292770,Spint2,2
292771,Sipa1l3,79
292777,Tbcb,1
292778,Polr2i,20
29278,Lasp1,27
292780,Alkbh6,4
292781,Syne4,1
292788,Psenen,29
29279,Meox2,13
292792,Tmem147,3
292794,Ffar2,5
292801,Scgb1b24,4
292804,Gpi,71
292808,Pepd,1
292810,Gpatch1,79
292811,Cep89,15
292814,Pdcd5,49
29282,Rpl23,102
292820,Zfp536,1
29283,Rpl29,104
292831,Pop4,9
29284,Rps14,82
292843,Siglec5,2
292844,Siglec10,81
292845,Etfb,9
292846,Siglec8,1
292848,Klk13,17
292849,Klk11,16
29285,Rps15,134
292850,Klk10,74
292852,Klk7,118
292855,Klk1c12,22
292858,Klk1c10,11
29286,Rps17,87
292866,Klk1c8,8
292868,Klk1c9,19
29287,Rps19,141
292872,Klk1c3,22
292876,Josd2,27
292878,Emc10,9
292879,Mybpc2,6
29288,Rps3a,187
292884,Zfp473,2
292886,Tbc1d17,49
292887,Akt1s1,26
292889,Med25,36
292890,Tsks,55
292892,Irf3,132
292894,Nosip,1
292898,Pih1d1,71
29290,Adora1,130
292905,Hrc,1
292907,Ruvbl2,121
292912,Rasip1,13
292913,Fam83e,3
29292,Ftl1,219
292925,Tsg101,123
292934,Dbx1,3
292935,Htatip2,1
29294,Bc1,1
292944,Reps1,2
292947,Arfgef3,53
292949,Perp,33
29295,Cyp2b12,3
292958,Hspd1-ps7,69
292964,Rpl36a,80
29298,Cyp2c7,11
292988,Mkrn3,16
292994,Tjp1,230
292999,Chsy1,3
29300,Gata6,84
29301,Hal,1
293012,Olig3,1
293016,Map7,24
293017,Bclaf1,7
293019,Arrdc4,4
29302,Itgb3,348
293023,Klhl25,3
293024,Akap13,22
29304,Rps6,121
293042,Sema4b,3
293046,Mesp2,24
293047,Kif7,66
293048,Rhcg,12
293049,Rlbp1,30
293054,Mrpl46,51
293056,Cpeb1,23
293057,Whamm,1
293058,Ramac,33
293060,Btbd1,11
293061,Saxo2,10
293067,Zfand6,7
29307,Gpr182,4
29308,Arl4a,30
293098,Tmem135,3
29310,Mc3r,97
293104,Eed,137
293112,Crebzf,9
293118,Prcp,34
293129,Alg8,1
29313,Clec11a,3
293130,Ndufc2,48
293135,Lrrc32,7
293142,Spcs2,4
293144,Pold3,32
293148,C2cd3,19
293149,Mrpl48,52
293150,Stard10,2
293154,Folr2,16
293155,Anapc15,7
293156,Lrrc51,1
29316,Adora2b,31
293165,Sox6,34
293166,Insc,7
29317,Csrp2,5
293173,Far1,55
29318,Ddt,24
293181,Galnt18,4
293184,Ctr9,74
293186,Lyve1,16
293195,Or52b4,11
293201,Or51a39,11
29322,Plcb3,31
29323,Slc6a18,2
29324,Capza3,17
29326,Gpx2,46
293267,Hbe1,5
29328,Gpx4,26
293294,Trim6,40
29331,Hapln1,104
29332,Stmn1,40
29333,Cd46,8
293343,Fhip1b,96
293344,Arfip2,86
293345,Taf10,56
29335,Oprk1,41
29336,Sigmar1,20
29337,Plcg2,37
293375,Or10a4,4
29338,Prdx2,121
29339,Apcs,141
29340,Prkce,153
293408,Hbs1l,2
293410,Swap70,1
293415,Tmem9b,133
293418,Rpl27a,78
293427,Eif3f,22
29344,Zfp36l1,78
293448,Uqcrc2,129
29345,Serpinh1,81
293451,Hs3st2,4
293452,Palb2,33
293453,Ndufab1,98
293455,Gga2,8
293456,Cog7,7
293476,Xpo6,13
29348,Fgf7,69
293481,Tufm,110
293484,Eif3c,23
293485,Cln3,16
293488,Sgf29,86
293489,Slx1b,7
29349,Fgf8,65
293490,Gdpd3,1
293493,Tlcd3b,4
293494,Ino80e,30
293497,Kctd13,32
293500,Pagr1,24
293502,Kif22,12
293504,Qprt,11
293505,Cd2bp2,53
293507,Septin1,103
293508,Prkacb,38
293515,Ctf2,11
293524,Bag3,56
293526,Ate1,4
293528,Nsmce4a,7
29353,Phkg1,7
293537,Hmx3,3
293538,Hmx2,17
29354,Pla2g5,6
293544,Pdilt,3
293545,Gpr139,1
293546,Gprc5b,7
29355,Pkn1,19
293551,Arl6ip1,6
293561,Rnf152,4
293566,Cpxm2,98
29357,Smad2,153
293570,Abraxas2,11
293573,Mmp21,138
29358,Npy1r,25
293589,Paox,56
29359,Pla2g10,18
29360,Selenop,28
29361,Sox10,63
293614,Ric8a,11
293615,Sirt3,91
293617,Ifitm5,1
293618,Ifitm1,7
293619,Pkp3,18
29362,Tef,1
293620,Ptdss2,1
293621,Hras,147
293624,Irf7,38
293625,Pidd1,12
293627,Tspan4,1
293628,Chid1,5
29363,Cxcr5,28
293631,Brsk2,43
293632,Ifitm10,1
29364,Cd47,21
293645,Ppfia1,28
293648,Mrgprd,18
293649,Lrp5,54
29365,Mpdz,34
293650,Tcirg1,19
293652,Ndufs8,52
293655,Ndufv1,57
29366,Serpine2,131
293660,Rhod,7
293663,Rbm4,20
293666,Mrpl11,51
293667,B4gat1,8
293668,Brms1,4
29367,Chkb,6
293671,Sf3b2,122
293673,Eif1ad,13
293674,Drap1,36
293677,Efemp2,49
293678,Mus81,7
29368,Fgf17,2
293684,Scyl1,35
293688,Tm7sf2,94
29369,Fgf18,9
293692,Ehd1,41
293694,Map4k2,3
293700,Trmt112,7
293701,Esrra,36
293702,Fkbp2,46
293705,Otub1,38
293711,Plaat5,2
293719,Ubxn1,92
29372,Rasa3,8
293721,Ganab,4
293722,B3gat3,1
293725,Eef1g,119
29373,Bmp2,209
293731,Scgb1d4,17
293733,Incenp,14
293735,Best1,27
293736,Myrf,9
29374,Cct4,256
293754,Mrpl16,51
29376,Irs2,187
293779,Glyat,2
293783,Lpxn,1
29380,Phlda1,18
29381,Acvr1b,36
29382,Ctbp1,185
293828,Mphosph10,64
29383,Fah,11
29384,Macroh2a1,68
293844,Haus7,5
293847,Dusp9,20
29385,Cxcr2,32
293852,Bcap31,50
293854,Srpk3,3
29386,Mecp2,89
293860,Flna,236
293863,Lage3,4
293864,Ubl4a,36
293874,Trpm6,24
29388,Tnni1,18
293888,Plgrkt,1
29389,Tnni2,11
293890,Mlana,1
293897,Dkk1,114
29390,Ptpmt1,16
29392,Bace1,66
293922,Aff2,2
29393,Col1a1,470
293937,Pkd2l1,11
293938,Bloc1s2,35
293939,Erlin1,15
29394,Gcm1,22
29395,Hmgb2,19
293950,Morn4,21
293953,R3hcc1l,2
293960,Zfand5,10
293967,Smc5,14
29397,Ccl11,38
293976,Dmrt3,8
29398,Stk10,6
293985,Cyp2c79,15
293989,Cyp2c6,15
293990,Wnt8b,26
293991,Ndufb8,63
293992,Pax2,56
293996,Pdzd7,4
293997,Kazald1,73
294004,Dpcd,12
294009,Cuedc2,1
294010,Actr1a,12
294011,Sfxn2,4
294012,Borcs7,9
294014,Cnnm2,2
294018,Taf5,34
294019,Calhm2,4
29402,Unc119,5
294025,Stn1,60
294027,Col17a1,5
29403,Asgr2,4
294030,Sfr1,1
294043,Sorcs3,7
294051,Dntt,14
294065,Kcnv2,1
29407,Tas1r1,2
294071,Hells,32
294074,Cep55,100
294075,Ffar4,6
294079,Marchf5,8
294088,Pank1,9
29409,Mag,79
294090,Ifit1bl,3
294091,Ifit2,4
29410,Neurog1,32
294103,Papss2,3
29411,Ppt1,9
29412,Adra1a,49
294121,Taar2,14
294122,Taar4,18
294123,Taar5,15
294124,Taar6,14
294125,Taar7a,18
294126,Taar7b,18
29413,Adra1d,9
294130,Taar7h,18
294131,Taar7g,18
294133,Taar7e,18
294134,Taar7d,18
29414,Akt3,34
294141,Clic2,1
29415,S1pr2,21
294158,Or10al6,5
29416,Aadat,7
29417,Men1,63
29419,Numb,65
294208,Trim31,22
29421,Urod,11
294210,Trim10,29
29422,Chrne,20
294228,RT1-S3,39
29423,Gap43,175
294230,Mrps18b,14
294232,Dhx16,23
294235,Ier3,3
294236,Gtf2h4,31
294239,Ddah2,9
29424,Htt,84
294241,Ly6g6c,3
294245,Ly6g5c,3
29425,Psmb5,40
294250,Prrc2a,92
294251,Ncr3,10
294252,Msh5,10
294255,Slc44a4,2
294257,Cfb,9
294258,Nelfe,21
294260,Skic2,3
294269,RT1-Da,92
29427,Aif1,24
294270,RT1-Db1,63
294273,RT1-DMb,41
294274,RT1-DMa,63
294276,Brd2,12
294279,Col11a2,6
29428,Celf2,16
294281,Slc39a7,6
294282,Rps18,168
294286,Kifc1,14
294287,Phf1,68
294288,Cuta,1
294297,Scube3,5
294299,Tead3,7
29430,Hap1,38
294303,Lhfpl5,3
294307,Kctd20,22
29431,Pak1,243
294312,Pi16,1
294313,Mtch1,1
29432,Pak2,187
294320,Glo1,49
294321,Slc37a1,3
294322,Pknox1,24
294324,Agpat3,46
294328,Aire,2
294329,Trpm2,12
29433,Pak3,27
294331,Ube2g2,99
294335,Susd2,1
294336,Pcbp3,65
294337,Col6a1,282
294339,Mcm3ap,49
29434,Rasgrp1,46
29435,Ssr4,1
29436,Tfpi,58
294362,Cisd1,85
29437,Acta1,185
294375,Reep3,1
294380,Lrrtm3,47
294385,Supv3l1,31
294388,Stox1,1
294392,Kpna5,5
294395,Rfx6,1
294396,Hspd1-ps6,69
29440,Slc26a4,33
294400,Nus1,66
294408,Asf1a,43
29441,Por,34
294410,Man1a1,35
294421,Serinc1,4
294422,Smpdl3a,1
294429,Ranbp2,62
29443,Ahcy,28
294436,Rpf2,9
29445,Cox4i1,152
29446,Ghrh,28
29447,Msra,3
29448,Rab7a,241
294503,Nodal,35
294504,Ppa1,18
294508,Pald1,2
294512,Ascc1,21
294513,Dnajb12,1
294515,Foxo3,136
294518,Sesn1,3
29452,Epas1,60
294520,Mical1,11
294521,Ak9,7
29454,Gdf11,16
29455,Gdf15,58
294557,Sh3rf3,3
294559,Oit3,1
29456,Map1b,274
294560,Mcu,11
294562,Pou5f1,192
294568,Wasf1,43
29457,Map6,49
29458,Neurod1,59
29459,Rbbp9,3
294595,Skic3,3
29460,Tesk1,3
294601,Slf1,4
294606,Arb2a,3
29461,Vgf,10
29463,Ptp4a1,24
29464,Slc6a6,24
29465,Trpv2,18
29466,Tle5,112
294667,Poc5,22
29467,Ddit3,174
294672,Gfm2,2
294673,Hexb,71
294674,Enc1,6
294679,Ankra2,21
29468,Pdia3,75
294687,Bdp1,32
29469,Lbp,29
294693,Gtf2h2,11
294696,Kgd4,6
294698,Slc30a5,7
29470,Mecr,2
294706,Cd180,6
294708,Sgtb,3
29471,Npy4r,7
294711,Ppwd1,90
294715,Rgs7bp,19
294718,Dimt1,2
29473,Aoc3,4
294732,Actbl2,14
294734,Gpbp1,8
29474,Coro1b,8
294744,Gpx8,6
29475,Dio3,12
294753,Mocs2,25
294754,Pelo,4
29476,Glg1,8
294762,Parp8,22
294767,Mrps30,49
29477,Mapt,227
29478,Ndufs6-ps1,51
294783,Wdr70,26
294787,Nipbl,49
29479,Odf2,99
294790,Skp2,126
294797,Il7r,35
29480,Rgs4,69
294800,Rad1,49
294806,C1qtnf3,12
294807,Rxfp3,13
294809,Adamts12,4
29481,Rgs9,43
294810,Tars1,14
29482,Slc1a2,67
29483,Slc1a3,54
29484,Slc3a1,1
294846,Zfp622,1
29485,Slc7a3,2
294853,Krt18,123
294854,Dnah5,83
29486,Smc3,62
294862,Marchf6,7
294864,Cct5,196
29487,Gstt2,32
294883,Ralyl,98
29489,Dync1h1,209
294892,Tgap1,1
294900,Tpd52,40
29491,Itsn1,111
294912,Sec62,13
294917,Tnik,27
29492,Notch2,265
294924,Mecom,10
294930,Nceh1,16
294932,Spata16,1
29495,Dlg4,477
29496,Erbb3,135
294961,Kcnmb2,4
294962,Gnb4,71
294963,Mrpl47,51
294964,Ndufb5,50
29497,Ptbp1,52
294972,Mccc1,3
294973,Acad9,10
294975,Exosc9,70
294978,Bltp1,1
29498,Pts,188
294981,Spry1,18
294988,Ankrd50,2
29499,Shh,191
294993,Hspa4l,20
29500,Slc10a2,8
29501,Slc12a4,10
29502,Slc20a2,4
29503,Slc22a2,15
295037,Mgst2,4
29504,Slc22a3,14
295041,Stoml3,6
295050,Exosc8,14
295051,Alg5,20
295052,Ccna1,28
295053,Spart,3
295061,Tm4sf1,51
295062,Wwtr1,24
29507,Cox7a2,42
29508,Nfya,35
295088,Gmps,8
29509,Slc22a6,38
295090,Vom2r45,2
295091,Vom2r46,6
29510,Pctp,3
295105,Schip1,13
295106,Ift80,26
295107,Smc4,110
29511,Padi2,49
295117,Otol1,1
29512,Padi4,4
29513,Mapk13,29
295143,Etfdh,12
295144,Rxfp1,8
29515,Atn1,29
29516,Pde3b,27
29517,Sgk1,70
295171,Sh3d19,29
295190,Rptn,10
29520,Padi3,4
29521,Scamp1,69
295211,S100a5,9
295213,S100a13,10
295214,S100a1,196
295217,Snapin,50
295219,Slc27a3,1
295224,Mrpl24,52
295228,Gpatch4,78
295229,Naxe,2
295230,Cct3,247
295231,Glmp,1
295234,Lamtor2,23
295235,Ssr2,39
295238,Dap3,1
29524,Limk2,22
295241,Mtx1,18
295243,Krtcap2,7
295245,Slc50a1,1
295246,Dcst1,1
295248,Zbtb7b,22
29525,Pitpna,58
295251,Pygo2,14
295252,Ube2q1,1
29526,Pla2g1b,17
295261,Tmod4,11
295263,Gabpb2,4
295264,Mllt11,1
295265,C2h1orf56,1
29527,Ptgs2,270
295270,Sf3b4,92
295274,Hist2h2be,27
295277,H4c14,88
295279,Fcgr1a,91
29528,Vamp3,104
295284,Rbm8a,94
295293,Pear1,2
295297,Etv3,5
29530,Amhr2,23
295305,Acp6,78
29531,Hpd,1
295315,Tbx15,5
295319,Man1a2,16
29532,Ighmbp2,4
295322,Vtcn1,6
295323,Trim45,9
295325,Igsf3,43
295327,Nhlh2,3
29533,Pxmp2,61
295333,Dennd2c,36
295334,Bcas2,34
295338,Ptpn22,16
29534,Pex2,105
295341,Ppm1j,2
295342,Rhoc,89
295347,Rap1a,83
29535,Pdx1,74
295351,Chi3l3,5
295352,Chial1,5
295357,Lamtor5,16
29536,Rpph1,5
295362,Gstm5l,4
295365,Amigo1,48
295378,Vav3,23
29538,Ccl20,45
295382,Ntng1,5
295384,Prmt6,17
29539,Aldh2,106
29540,Hsd17b7,16
295401,Plppr4,26
29541,Nthl1,4
295417,Slc44a3,2
29542,Pebp1,20
295425,Usp53,25
295426,Myoz2,8
295428,Mettl14,15
29543,Timp2,30
295430,Ndst3,3
295437,1700006A11Rikl,105
29544,Tspyl1,26
295443,Papss1,4
295445,Dkk2,15
295448,Ints12,13
29545,Uchl1,109
295455,Slc39a8,21
295457,Cisd2,7
295458,Bdh2,34
29546,Homer1,142
295461,Sec24b,21
295462,Mcub,4
29547,Homer2,28
295475,Neurog2,35
29548,Homer3,92
295490,Emcn,8
295496,Trmt10a,6
295500,Metap1,25
295518,Clnk,5
